customer_id,full_name,phone,email,birth_date,city,segment,registration_date,status
1575,Светлана Вениаминовна Медведева,,millssandra@example.org,1974-12-11,Atyrau,mass,2022-04-17,active
1576,Timothy Jennings,896006688127,militsa25@example.org,1966-06-17,Almaty,affluent,2025-07-10,active
1577,Кириллова Вера Валериевна,997970310808,williamsonrobin@example.com,1982-03-06,Almaty,mass,2023-06-09,active
1578,Ираида Тарасовна Крылова,658672602131,bgorbunova@example.net,1977-02-19,Atyrau,affluent,2024-01-30,inactive
1579,Elizabeth Bowman,378253712688,boleslav55@example.com,1978-10-29,Shymkent,mass,2025-12-08,active
1580,Гурий Валерианович Одинцов,624799443317,zinovi2010@example.org,1976-03-11,Atyrau,mass,2022-04-29,active
1581,Никифоров Агафон Феоктистович,401577466219,megan52@example.com,1993-08-05,Shymkent,affluent,2023-05-15,active
1582,Jennifer Gibson,722679406015,sofronsorokin@example.com,1994-03-19,Atyrau,mass,2022-01-27,active
1583,Синклитикия Юльевна Назарова,254686296610,rwatson@example.net,1989-09-21,Atyrau,mass,2026-04-09,active
1584,Щукина Фаина Валериевна,735060012664,salekseev@example.net,1989-10-29,Atyrau,premium,2022-04-30,blocked
1585,Мир Захарьевич Никифоров,300178462742,lorianderson@example.net,1990-02-14,Almaty,premium,2021-05-10,active
1586,Тихонов Никон Марсович,070861171340,sampsonrichard@example.org,1995-02-28,Karaganda,mass,2021-08-10,active
1587,Ronnie Lucas,265053477411,panfilovmstislav@example.net,2007-06-07,Astana,premium,2025-11-13,active
1588,Kristy Rodgers,155282301643,eliseevserafim@example.com,1974-05-27,Astana,affluent,2023-01-16,active
1589,Никифорова Любовь Робертовна,,,1978-09-17,Karaganda,mass,2022-06-18,inactive
1590,Dorothy Thompson,164212826585,poncemichelle@example.org,1992-09-10,Karaganda,mass,2021-06-07,active
1591,Kenneth Davis,456512343440,faina_1971@example.net,1987-12-27,Shymkent,affluent,2021-05-02,blocked
1592,Timothy Fernandez,,codykeller@example.org,1969-04-24,Atyrau,mass,2024-04-12,blocked
1593,Оксана Альбертовна Мартынова,070950626327,ljubov32@example.com,1977-01-29,Atyrau,mass,2026-03-14,inactive
1594,Amy Rodgers,893798775239,,1985-05-09,Almaty,mass,2026-02-11,blocked
1595,Майя Петровна Турова,629016515995,sean87@example.org,1981-07-12,Astana,affluent,2021-11-11,blocked
1596,Юдин Прокофий Давыдович,475619617650,braginaakulina@example.org,1993-04-28,Karaganda,mass,2022-04-16,blocked
1597,Samantha Santiago,051253806319,paigedavenport@example.com,1987-04-10,Almaty,mass,2022-11-12,blocked
1598,Стрелкова Полина Ильинична,268975311524,michelejohnson@example.com,1973-06-29,Shymkent,premium,2024-06-29,blocked
1599,Lee Lamb,459624384092,anthonyshannon@example.org,1991-08-20,Shymkent,mass,2022-11-17,blocked
1600,Венедикт Витальевич Шестаков,031867207591,robert19@example.com,1988-07-01,Almaty,premium,2024-07-24,active
1601,Зайцева Ираида Егоровна,102655764756,ukhan@example.org,1996-11-28,Shymkent,mass,2025-04-22,blocked
1602,Пимен Зиновьевич Горбачев,330946214706,,1986-06-22,Karaganda,affluent,2021-09-28,active
1603,Светлана Афанасьевна Калашникова,930961507106,dzhukova@example.org,1974-11-20,Karaganda,mass,2022-02-24,inactive
1604,Виссарион Фокич Прохоров,963199467099,roman_1985@example.com,2001-11-30,Shymkent,affluent,2021-08-12,blocked
1605,Агафонов Селиван Ярославович,798882437596,cdavies@example.com,2002-07-28,Atyrau,mass,2024-05-08,active
1606,Быкова Ангелина Леонидовна,595013367211,hhubbard@example.org,2005-10-03,Almaty,mass,2021-05-21,active
1607,Милица Константиновна Субботина,716509423159,timofe1974@example.org,1967-01-27,Astana,premium,2025-11-09,active
1608,Щербакова Фаина Архиповна,790464494058,jacobsjeffrey@example.com,2003-05-15,Karaganda,affluent,2023-02-24,blocked
1609,Зимина Галина Оскаровна,986068144166,arhipovruben@example.net,1987-02-04,Karaganda,premium,2026-04-29,inactive
1610,Рюрик Анисимович Наумов,,averjan03@example.org,2001-05-28,Atyrau,premium,2022-02-21,active
1611,Gregory Hansen,249476419495,denisovafinogen@example.net,1969-11-01,Atyrau,mass,2025-01-21,blocked
1612,Dennis Dean,777085942682,joseph44@example.net,1969-10-20,Astana,premium,2025-08-18,inactive
1613,Gina Sullivan,513985532375,ilja1976@example.com,1970-03-02,Karaganda,mass,2021-11-29,active
1614,Фролов Ипатий Виленович,957965628073,smithjenna@example.net,2000-08-03,Almaty,mass,2024-09-24,blocked
1615,Carolyn Stafford,828625587293,wnosova@example.org,1998-09-20,Almaty,mass,2026-04-28,active
1616,Antonio Bell,,mcneiljason@example.com,2002-10-27,Atyrau,mass,2024-12-11,active
1617,George James,713799870805,fortunat_2001@example.org,2001-02-28,Almaty,mass,2026-01-05,active
1618,Erin Watts,764451256222,faina64@example.net,1995-11-30,Atyrau,mass,2026-04-01,active
1619,Joseph West,699399451068,bogdanovnaum@example.org,1999-12-04,Almaty,premium,2024-04-07,inactive
1620,Rebecca Rodriguez,630569562509,taylorluis@example.net,1966-12-11,Shymkent,premium,2023-10-01,inactive
1621,Самсонов Авдей Фокич,923603680858,kimberly43@example.com,1994-10-10,Astana,mass,2025-02-20,blocked
1622,Sarah Lewis DDS,918043843097,susan68@example.net,1999-01-25,Atyrau,mass,2022-03-12,active
1623,Назаров Савва Елисеевич,913112659746,titovaekaterina@example.org,1973-09-28,Karaganda,premium,2024-02-09,inactive
1624,Иннокентий Викентьевич Горшков,185920630416,guri2019@example.org,1969-05-10,Karaganda,mass,2023-07-26,inactive
1625,Мясников Архип Фокич,136223801370,budimir_2016@example.com,1966-09-25,Astana,mass,2022-06-14,blocked
1626,Michael Cabrera,727204509806,johnclark@example.org,1969-06-19,Shymkent,affluent,2023-04-08,active
1627,Amanda Cameron,173051513320,lharris@example.org,2006-06-04,Karaganda,affluent,2023-06-07,blocked
1628,Панкрат Фёдорович Ширяев,903638574339,,2007-04-18,Karaganda,mass,2022-11-15,inactive
1629,Brandon Collins,465003945584,brianshaw@example.net,1970-08-11,Karaganda,mass,2024-09-25,active
1630,Ashley Boyd,091750751926,leah46@example.org,1972-03-23,Karaganda,premium,2021-05-03,active
1631,Morgan Craig MD,020487103653,fgoodwin@example.com,1993-07-09,Atyrau,affluent,2024-09-10,active
1632,Gabrielle Brown,955080029069,,1999-04-21,Shymkent,premium,2021-11-25,active
1633,Mark Johnson,450814647023,lavr1976@example.org,1972-01-03,Shymkent,premium,2024-10-06,active
1634,Thomas Guerrero,417622809541,,1966-11-11,Karaganda,mass,2023-02-21,active
1635,Kristen Griffin,969108296561,yermakov@example.com,1992-02-12,Almaty,mass,2025-03-08,active
1636,Heather Jackson,,pimen_1976@example.org,2001-06-20,Almaty,affluent,2023-03-16,active
1637,Мариан Викторович Кузнецов,865918198052,jakushevalukija@example.org,1992-09-23,Shymkent,premium,2022-07-31,active
1638,Потапова Елена Альбертовна,016776921910,varlaam2002@example.org,2007-02-05,Shymkent,mass,2022-06-03,inactive
1639,Michael Johnson,,,2007-05-31,Almaty,mass,2026-03-09,active
1640,Mike Robinson,703919056651,leonponomarev@example.org,1992-07-28,Atyrau,affluent,2022-03-23,blocked
1641,Michael Miller,519170242363,stevenferguson@example.org,1983-01-03,Almaty,mass,2022-01-28,inactive
1642,Самойлов Светозар Валерианович,611147620734,jessicacollins@example.com,2007-01-24,Almaty,premium,2022-04-16,active
1643,Wanda Brown,885926637008,anawilliams@example.com,2005-06-16,Karaganda,affluent,2025-09-05,active
1644,Joseph Williams,890244628826,josegray@example.net,1986-03-25,Astana,mass,2023-05-08,blocked
1645,Евлампий Бенедиктович Михеев,722938045030,ferapont11@example.com,1975-06-18,Karaganda,mass,2025-07-01,active
1646,Michael Russell,372278181553,,1986-11-28,Astana,affluent,2024-03-24,inactive
1647,Anthony Allen,,alyssa10@example.com,2005-06-28,Almaty,mass,2022-04-29,inactive
1648,Панфилов Илья Феофанович,,innokenti_69@example.net,1976-10-01,Astana,mass,2023-05-31,active
1649,Авдеева Раиса Николаевна,,cooleyjoshua@example.org,1976-07-13,Karaganda,mass,2021-07-16,inactive
1650,William Shields,,castillojeffrey@example.org,1989-11-26,Astana,affluent,2022-08-08,blocked
1651,Chelsea Liu,368990657416,susanperry@example.net,1985-08-12,Karaganda,affluent,2021-06-14,active
1652,Bradley Valencia,357777859294,ikulikov@example.net,1994-09-11,Almaty,mass,2025-01-12,blocked
1653,Орехов Наркис Алексеевич,,frol_88@example.org,1984-10-18,Astana,affluent,2024-01-13,blocked
1654,Christine Martin,,luis10@example.net,1998-03-16,Shymkent,mass,2026-02-20,inactive
1655,April Crawford,132940275942,belozerovolimpi@example.com,1998-12-12,Shymkent,mass,2024-05-26,active
1656,Charles Jones,056055738410,maxwelljulie@example.com,1981-08-19,Almaty,mass,2023-09-13,active
1657,Нинель Мироновна Маслова,445697918143,vmurphy@example.com,1983-06-19,Almaty,mass,2024-08-16,inactive
1658,Дмитрий Фёдорович Лебедев,388249969660,ruben_2012@example.net,1982-11-03,Atyrau,premium,2023-04-01,blocked
1659,Захар Ефремович Назаров,512619379022,moiseevakira@example.com,1978-06-10,Almaty,affluent,2024-07-10,active
1660,Ирина Леонидовна Суханова,072566872306,sean83@example.com,2005-12-18,Atyrau,mass,2024-10-04,active
1661,Измаил Трифонович Мартынов,,lawrencethomas@example.com,1993-07-07,Karaganda,mass,2021-11-14,inactive
1662,Ксения Леоновна Белоусова,894438826976,youngpaul@example.com,1990-10-18,Almaty,mass,2025-05-16,inactive
1663,Alejandra Miranda,914183590949,jorge42@example.com,1998-07-09,Almaty,mass,2025-07-13,active
1664,Karen Jenkins,472874075193,naum03@example.com,1985-05-04,Shymkent,mass,2022-10-29,active
1665,Linda Norris,877707501399,nikodim_79@example.com,2007-07-21,Astana,mass,2022-06-20,inactive
1666,Ольга Романовна Виноградова,,avtonomsubbotin@example.org,1998-10-19,Atyrau,affluent,2025-05-26,active
1667,Leonard Powell,977053644349,,1997-08-01,Atyrau,mass,2021-12-22,active
1668,Эмилия Ефимовна Самсонова,800920536504,mmontgomery@example.org,1968-05-11,Karaganda,mass,2025-07-26,blocked
1669,Лихачев Лука Венедиктович,415758427686,prohor2015@example.net,2005-04-11,Astana,mass,2025-09-16,blocked
1670,Ryan Collins,184457661629,evorontsov@example.org,2000-02-09,Shymkent,affluent,2022-07-09,active
1671,Mary Little,346554612038,bleonard@example.com,1969-08-05,Shymkent,mass,2021-08-22,active
1672,Панфилова Элеонора Вадимовна,,silvestrbobrov@example.net,1994-09-02,Karaganda,affluent,2025-09-09,active
1673,Julie Nelson,058240554651,,1999-09-20,Almaty,premium,2022-07-20,active
1674,Jeffrey Murphy,158464394428,emily09@example.org,1970-11-21,Atyrau,mass,2025-03-08,active
1675,Тамара Святославовна Николаева,390034329262,kayla55@example.net,1970-11-03,Shymkent,affluent,2025-12-30,active
1676,Gregory Glass,939943109518,hpayne@example.org,2000-09-20,Shymkent,premium,2024-05-11,blocked
1677,Михеева Евпраксия Андреевна,598460745625,huangrhonda@example.com,1994-11-02,Astana,mass,2023-09-27,active
1678,Amy Riley,075204690743,qmuraveva@example.net,2005-10-10,Astana,premium,2023-02-09,active
1679,Петухов Ираклий Евстигнеевич,319718901120,nbrowning@example.net,1986-06-27,Shymkent,mass,2022-04-11,active
1680,Mark Holden,471079352756,nekrasovazinaida@example.org,1997-03-12,Atyrau,premium,2025-12-19,active
1681,Sean Walker,290074166430,pratteddie@example.net,1966-10-22,Shymkent,mass,2021-09-13,active
1682,Клавдия Мироновна Дьячкова,710606067377,sidorovvitali@example.net,1970-05-18,Shymkent,mass,2022-01-10,active
1683,Сидорова Олимпиада Яковлевна,170564765857,tannerlinda@example.org,1967-12-24,Almaty,affluent,2022-02-17,blocked
1684,Tara Rowland,784865230804,kapitonshashkov@example.org,1992-09-20,Atyrau,affluent,2024-06-28,active
1685,April Moore,547539641638,garciamelissa@example.org,1977-05-27,Almaty,premium,2021-06-15,active
1686,Демид Терентьевич Пестов,080480886112,lazar30@example.com,1968-07-16,Astana,mass,2023-11-11,inactive
1687,Кузьмин Прокл Борисович,098176635215,pharris@example.com,1994-12-11,Atyrau,mass,2025-12-09,active
1688,Kelly Hamilton,147359468953,matthewstewart@example.com,1969-05-19,Shymkent,premium,2025-02-24,inactive
1689,Дроздова Маргарита Богдановна,032370140950,angelina_19@example.net,1988-12-08,Astana,affluent,2024-11-29,blocked
1690,Мартынова Пелагея Владиславовна,115953384162,jfomin@example.net,1996-12-01,Atyrau,affluent,2022-01-11,blocked
1691,Тетерин Фирс Антонович,834349363568,wgilbert@example.org,1979-10-21,Almaty,premium,2023-04-25,blocked
1692,Jeff Hughes,430964742932,stanimir70@example.net,1986-10-16,Almaty,mass,2025-11-02,blocked
1693,Сафонова Алина Федоровна,482627733125,agafonovfedot@example.com,1990-11-03,Astana,affluent,2021-11-05,active
1694,Lisa Villegas,765224696851,arhipovmoise@example.org,2007-08-09,Atyrau,premium,2022-08-27,blocked
1695,Петухова Лидия Захаровна,500574580766,darin83@example.org,1970-09-16,Almaty,mass,2024-10-06,active
1696,Кошелев Конон Вячеславович,524881603534,wgraves@example.com,1985-06-26,Shymkent,mass,2023-10-21,blocked
1697,Комаров Кузьма Фомич,298358448012,taylorscott@example.com,1970-10-21,Astana,premium,2021-10-26,active
1698,Roy Smith,447940803089,samolovamilitsa@example.com,2004-09-25,Almaty,affluent,2024-07-24,blocked
1699,Michael Sanchez,526587280238,awhite@example.org,1991-09-27,Astana,affluent,2022-12-15,blocked
1700,Ковалева Светлана Тимуровна,300537828687,burovaevdokija@example.org,1989-08-11,Astana,mass,2024-03-22,active
1701,Carolyn Martin,621541519807,natalja1977@example.net,1969-04-15,Atyrau,premium,2025-10-28,blocked
1702,Исакова Екатерина Леоновна,926389874955,kostinaveronika@example.net,2001-04-06,Karaganda,mass,2025-07-27,blocked
1703,Vincent Mcclain,638916190558,andrewfields@example.net,2005-10-23,Almaty,premium,2023-02-21,active
1704,John Murphy,279891454811,,1969-12-13,Astana,mass,2026-03-25,inactive
1705,David Skinner,288658072008,fpham@example.net,1999-03-22,Shymkent,premium,2024-01-03,active
1706,Michael Sandoval,556808469001,guljaevereme@example.com,1978-04-22,Almaty,mass,2026-02-23,active
1707,Meghan Smith,906724460957,tverdislav77@example.com,1977-10-19,Almaty,mass,2022-10-17,active
1708,Влас Аксёнович Фокин,063474180420,agafonveselov@example.net,1982-07-21,Shymkent,mass,2026-01-17,active
1709,Patricia Potter DVM,575552586856,hardyronald@example.com,2003-02-07,Astana,mass,2022-07-28,active
1710,William Kennedy,002554645334,brendareid@example.net,2007-09-23,Astana,mass,2023-12-14,active
1711,Никифорова Маргарита Антоновна,337069511819,tvorimirjudin@example.com,1978-06-01,Almaty,mass,2022-10-04,active
