account_id,customer_id,product_type,currency,balance,opened_date,closed_date,status
ACC107117,3553,debit,KZT,39062.69,2023-05-30,2024-12-06,closed
ACC107118,3554,salary,USD,228006.85,2023-10-22,,active
ACC107119,3554,savings,USD,659470.8,2025-06-18,,active
ACC107120,3554,debit,USD,28723.94,2022-08-06,2024-09-05,closed
ACC107121,3555,deposit,EUR,147309.9,2026-01-06,,active
ACC107122,3555,debit,KZT,368780.21,2025-10-02,,active
ACC107123,3555,debit,KZT,919666.57,2026-03-20,,active
ACC107124,3556,savings,KZT,44751.91,2026-03-03,2026-04-28,closed
ACC107125,3557,deposit,KZT,1294995.81,2026-02-22,,active
ACC107126,3558,savings,KZT,548593.74,2025-03-27,,active
ACC107127,3558,deposit,EUR,836792.13,2026-02-07,,active
ACC107128,3559,deposit,KZT,142188.08,2024-04-13,,active
ACC107129,3559,salary,KZT,455261.22,2022-10-08,,active
ACC107130,3559,salary,USD,49865.19,2024-09-07,2024-10-06,closed
ACC107131,3560,deposit,KZT,541545.84,2025-08-28,,active
ACC107132,3560,salary,USD,7992.55,2024-07-20,2025-04-15,closed
ACC107133,3561,debit,USD,1092265.98,2026-04-18,,active
ACC107134,3562,salary,KZT,1232997.91,2025-07-18,,active
ACC107135,3562,deposit,EUR,320214.75,2025-09-02,,active
ACC107136,3563,deposit,KZT,1349.97,2023-09-10,2024-05-17,closed
ACC107137,3564,debit,KZT,14515.54,2025-02-26,2026-03-21,closed
ACC107138,3564,deposit,KZT,244242.16,2023-09-12,,active
ACC107139,3564,salary,KZT,267558.23,2022-01-18,,active
ACC107140,3565,savings,EUR,29850.61,2026-04-01,2026-04-20,closed
ACC107141,3565,savings,KZT,46366.97,2026-04-24,2026-04-25,closed
ACC107142,3565,debit,USD,1283610.37,2026-04-01,,active
ACC107143,3566,debit,KZT,414226.49,2026-02-10,,active
ACC107144,3566,debit,USD,722863.93,2026-01-05,,active
ACC107145,3567,savings,USD,131202.15,2025-06-29,,active
ACC107146,3567,deposit,KZT,16172.76,2025-05-19,2026-03-25,closed
ACC107147,3568,salary,KZT,399937.46,2023-03-23,,active
ACC107148,3569,debit,USD,442733.55,2025-10-27,,active
ACC107149,3570,debit,KZT,976182.98,2023-08-19,,active
ACC107150,3570,deposit,USD,138798.48,2026-02-05,,active
ACC107151,3571,savings,USD,207697.61,2023-05-12,,active
ACC107152,3572,savings,EUR,33516.21,2026-03-12,,active
ACC107153,3572,savings,KZT,79916.24,2024-08-07,,active
ACC107154,3573,salary,USD,46833.72,2023-11-13,2025-05-28,closed
ACC107155,3573,salary,USD,646098.85,2024-11-29,,active
ACC107156,3574,salary,KZT,8152.07,2022-01-30,2024-08-09,closed
ACC107157,3574,deposit,KZT,20554.38,2025-04-06,2025-07-29,closed
ACC107158,3574,debit,KZT,25148.43,2022-07-14,2023-08-13,closed
ACC107159,3575,debit,EUR,436373.94,2026-01-31,,active
ACC107160,3575,savings,USD,690265.42,2026-02-04,,active
ACC107161,3575,salary,USD,443925.29,2024-03-09,,active
ACC107162,3576,salary,EUR,177182.23,2022-10-20,,active
ACC107163,3577,deposit,KZT,980547.2,2025-12-14,,active
ACC107164,3577,salary,USD,28790.82,2026-03-02,2026-04-01,closed
ACC107165,3578,debit,KZT,82567.06,2023-09-29,,active
ACC107166,3578,debit,USD,2254.73,2023-10-16,2025-11-18,closed
ACC107167,3579,salary,KZT,415221.47,2026-01-29,,active
ACC107168,3579,deposit,KZT,1430648.72,2025-11-26,,active
ACC107169,3579,debit,EUR,920645.93,2025-06-16,,active
ACC107170,3580,savings,KZT,30054.16,2025-03-12,2026-04-04,closed
ACC107171,3581,savings,KZT,335525.6,2026-04-09,,active
ACC107172,3581,debit,KZT,30426.18,2024-09-22,2026-03-02,closed
ACC107173,3581,savings,EUR,767249.31,2025-05-17,,active
ACC107174,3582,salary,EUR,1215807.3,2024-05-25,,active
ACC107175,3582,salary,USD,43947.58,2024-10-20,2025-05-10,closed
ACC107176,3583,debit,EUR,119640.88,2025-10-01,,active
ACC107177,3583,salary,KZT,803756.81,2025-11-30,,active
ACC107178,3584,salary,EUR,10406.94,2025-12-11,2026-02-01,closed
ACC107179,3585,salary,USD,293208.48,2025-08-16,,active
ACC107180,3585,salary,KZT,42107.68,2025-10-25,2026-01-18,closed
ACC107181,3586,savings,USD,661453.18,2022-06-06,,active
ACC107182,3586,deposit,KZT,37867.3,2022-11-16,2024-10-01,closed
ACC107183,3586,debit,KZT,46867.16,2022-04-17,2023-10-03,closed
ACC107184,3587,savings,KZT,551399.32,2022-11-12,,active
ACC107185,3587,salary,EUR,190442.76,2022-05-01,,active
ACC107186,3587,savings,KZT,434236.6,2025-02-04,,active
ACC107187,3588,salary,USD,382227.3,2024-11-23,,active
ACC107188,3588,salary,USD,171728.49,2025-06-22,,active
ACC107189,3589,savings,EUR,48212.48,2025-06-08,2026-01-10,closed
ACC107190,3589,salary,EUR,116622.24,2025-01-08,,active
ACC107191,3589,deposit,KZT,38508.62,2024-09-10,2024-12-10,closed
ACC107192,3590,savings,KZT,580909.29,2025-10-04,,active
ACC107193,3591,deposit,KZT,966470.04,2024-12-09,,active
ACC107194,3591,salary,USD,1439439.72,2023-11-17,,active
ACC107195,3592,deposit,EUR,762731.32,2026-02-11,,active
ACC107196,3592,debit,USD,391431.42,2026-02-01,,active
ACC107197,3592,debit,USD,1223476.45,2026-01-18,,active
ACC107198,3593,deposit,EUR,41045.83,2025-11-04,2026-04-07,closed
ACC107199,3593,debit,USD,462114.97,2024-02-13,,active
ACC107200,3593,deposit,USD,1046283.28,2024-04-22,,active
ACC107201,3594,deposit,EUR,294004.9,2023-06-11,,active
ACC107202,3594,savings,EUR,524080.73,2025-11-07,,active
ACC107203,3594,salary,USD,643210.1,2025-02-27,,active
ACC107204,3595,salary,EUR,974516.23,2023-12-06,,active
ACC107205,3595,salary,EUR,16569.63,2024-03-18,2025-07-13,closed
ACC107206,3596,savings,USD,1136354.45,2026-04-10,,active
ACC107207,3597,savings,KZT,1064869.41,2023-09-03,,active
ACC107208,3597,debit,KZT,905309.05,2024-02-04,,active
ACC107209,3598,deposit,KZT,1117337.36,2025-09-20,,active
ACC107210,3599,savings,USD,621793.7,2025-11-29,,active
ACC107211,3600,salary,KZT,746797.8,2026-04-28,,active
ACC107212,3601,salary,KZT,852489.5,2026-04-23,,active
ACC107213,3602,deposit,USD,633865.72,2024-06-09,,active
ACC107214,3603,deposit,KZT,21924.32,2025-06-09,2026-03-28,closed
ACC107215,3603,deposit,USD,38395.47,2025-03-06,2025-07-08,closed
ACC107216,3604,savings,KZT,1038567.19,2023-10-22,,active
ACC107217,3605,salary,KZT,1177889.04,2025-08-16,,active
ACC107218,3605,salary,KZT,1474148.97,2025-03-30,,active
ACC107219,3605,deposit,USD,28168.74,2025-11-06,2026-02-10,closed
ACC107220,3606,debit,EUR,42682.71,2026-03-08,,active
ACC107221,3606,savings,KZT,5718.03,2025-03-19,2025-09-12,closed
ACC107222,3607,debit,KZT,1439878.12,2023-12-17,,active
ACC107223,3607,debit,USD,583043.44,2023-07-13,,active
ACC107224,3607,savings,KZT,1093258.34,2025-04-04,,active
ACC107225,3608,deposit,EUR,181778.42,2026-02-17,,active
ACC107226,3608,deposit,KZT,22404.94,2026-04-28,2026-04-29,closed
ACC107227,3609,salary,KZT,959157.82,2024-09-11,,active
ACC107228,3610,deposit,KZT,2293.0,2025-09-02,2025-10-21,closed
ACC107229,3611,salary,EUR,499033.6,2026-01-01,,active
ACC107230,3611,deposit,EUR,232053.77,2023-05-10,,active
ACC107231,3611,deposit,USD,708794.2,2024-07-02,,active
ACC107232,3612,salary,KZT,1213909.53,2025-12-09,,active
ACC107233,3613,deposit,KZT,212134.08,2026-01-07,,active
ACC107234,3613,savings,KZT,509084.54,2025-12-15,,active
ACC107235,3613,salary,KZT,23325.79,2026-02-05,2026-03-18,closed
ACC107236,3614,salary,EUR,1403315.58,2025-08-06,,active
ACC107237,3614,salary,KZT,1355981.28,2025-11-05,,active
ACC107238,3614,debit,KZT,1392955.15,2024-11-02,,active
ACC107239,3615,salary,KZT,1170687.86,2025-10-27,,active
ACC107240,3615,salary,USD,632384.93,2023-04-17,,active
ACC107241,3616,savings,USD,411956.09,2025-05-13,,active
ACC107242,3616,debit,KZT,438653.18,2026-01-01,,active
ACC107243,3616,debit,KZT,1147918.27,2026-02-27,,active
ACC107244,3617,salary,USD,263720.9,2023-05-07,,active
ACC107245,3617,salary,KZT,539688.42,2022-10-03,,active
ACC107246,3617,deposit,KZT,441780.89,2022-10-13,,active
ACC107247,3618,salary,KZT,741141.02,2025-06-30,,active
ACC107248,3619,salary,EUR,384548.64,2024-12-27,,active
ACC107249,3619,savings,KZT,301499.94,2022-07-07,,active
ACC107250,3619,deposit,EUR,565281.95,2024-11-08,,active
ACC107251,3620,savings,KZT,508500.98,2025-12-29,,active
ACC107252,3621,savings,KZT,327628.52,2025-11-07,,active
ACC107253,3621,salary,KZT,1288660.88,2024-11-03,,active
ACC107254,3622,debit,KZT,1264779.45,2026-02-15,,active
ACC107255,3623,savings,KZT,642260.69,2024-06-29,,active
ACC107256,3623,salary,KZT,346682.4,2026-04-03,,active
ACC107257,3623,deposit,USD,5859.24,2023-11-27,2026-02-08,closed
ACC107258,3624,deposit,USD,33181.46,2024-05-09,2026-04-17,closed
ACC107259,3624,savings,USD,545741.59,2025-07-20,,active
ACC107260,3624,debit,KZT,43722.94,2024-03-03,2025-11-27,closed
ACC107261,3625,debit,KZT,5882.07,2025-12-10,2026-02-24,closed
ACC107262,3626,deposit,KZT,1129235.59,2026-01-29,,active
ACC107263,3626,savings,KZT,36689.98,2026-04-05,2026-04-20,closed
ACC107264,3626,debit,KZT,556600.12,2026-03-01,,active
ACC107265,3627,debit,EUR,236494.87,2025-08-18,,active
ACC107266,3627,debit,KZT,32323.76,2025-04-07,2025-12-04,closed
ACC107267,3627,savings,EUR,18608.77,2026-01-26,,active
ACC107268,3628,savings,KZT,1451915.8,2024-11-28,,active
ACC107269,3629,deposit,EUR,985747.32,2022-12-28,,active
ACC107270,3629,savings,USD,329225.71,2023-10-29,,active
ACC107271,3630,debit,USD,368386.1,2025-10-23,,active
ACC107272,3630,deposit,USD,120843.23,2025-12-12,,active
ACC107273,3631,salary,KZT,1099196.72,2025-06-20,,active
ACC107274,3631,debit,EUR,9343.57,2024-08-08,2024-12-16,closed
ACC107275,3631,debit,USD,11346.09,2026-02-22,2026-04-24,closed
ACC107276,3632,salary,EUR,257023.7,2025-09-06,,active
ACC107277,3632,savings,EUR,1391424.9,2025-06-23,,active
ACC107278,3633,deposit,EUR,832949.86,2024-07-06,,active
ACC107279,3633,deposit,KZT,12165.19,2026-04-07,,active
ACC107280,3634,savings,KZT,1382552.87,2026-04-17,,active
ACC107281,3635,salary,KZT,1139079.13,2025-04-17,,active
ACC107282,3635,savings,KZT,1280135.13,2026-04-11,,active
ACC107283,3635,debit,KZT,1376283.33,2025-10-18,,active
ACC107284,3636,savings,USD,14325.4,2025-07-01,2026-03-30,closed
ACC107285,3636,salary,EUR,261582.2,2026-02-14,,active
ACC107286,3636,salary,USD,867803.51,2025-10-08,,active
ACC107287,3637,deposit,USD,174194.78,2024-08-27,,active
ACC107288,3637,deposit,EUR,38533.03,2025-07-09,2026-01-26,closed
ACC107289,3637,debit,KZT,28007.89,2022-10-20,2024-03-16,closed
ACC107290,3638,deposit,EUR,1050473.05,2024-03-18,,active
ACC107291,3638,debit,EUR,902976.81,2025-01-20,,active
ACC107292,3639,savings,KZT,22349.83,2025-12-08,2026-01-10,closed
ACC107293,3639,deposit,EUR,1002952.16,2026-01-01,,active
ACC107294,3639,savings,KZT,161092.43,2025-04-26,,active
ACC107295,3640,debit,USD,530297.89,2025-09-10,,active
ACC107296,3641,savings,KZT,158093.49,2023-10-25,,active
ACC107297,3641,debit,EUR,910013.99,2026-01-17,,active
ACC107298,3642,debit,KZT,39883.87,2026-03-01,,active
ACC107299,3643,savings,EUR,1145241.09,2025-04-29,,active
ACC107300,3643,debit,KZT,434042.52,2026-02-23,,active
ACC107301,3644,savings,KZT,854257.14,2025-11-17,,active
ACC107302,3644,savings,KZT,818899.53,2023-07-12,,active
ACC107303,3644,salary,USD,16481.44,2026-03-11,,active
ACC107304,3645,salary,KZT,250756.63,2026-02-22,,active
ACC107305,3645,deposit,KZT,11793.84,2025-07-29,2025-12-17,closed
ACC107306,3646,savings,KZT,250079.42,2024-08-25,,active
ACC107307,3647,savings,KZT,599619.27,2026-03-19,,active
ACC107308,3647,savings,USD,2185.0,2026-03-29,2026-04-16,closed
ACC107309,3648,salary,KZT,249408.66,2025-05-28,,active
ACC107310,3648,debit,KZT,1291427.75,2026-03-15,,active
ACC107311,3649,salary,KZT,674526.55,2024-10-05,,active
ACC107312,3650,salary,USD,11508.62,2024-07-25,2024-12-05,closed
ACC107313,3650,savings,KZT,906139.98,2024-05-01,,active
ACC107314,3651,debit,USD,1043740.84,2025-10-26,,active
ACC107315,3651,savings,EUR,707908.81,2025-08-19,,active
ACC107316,3651,savings,KZT,285886.38,2025-08-26,,active
ACC107317,3652,savings,USD,33492.46,2024-06-17,2025-10-14,closed
ACC107318,3652,savings,KZT,609000.88,2023-12-26,,active
ACC107319,3653,debit,KZT,1254159.69,2025-03-01,,active
ACC107320,3653,salary,EUR,235208.13,2025-07-26,,active
ACC107321,3654,debit,KZT,1495855.25,2025-08-04,,active
ACC107322,3654,salary,USD,438578.31,2025-08-02,,active
ACC107323,3654,salary,KZT,11897.87,2025-06-22,2026-04-09,closed
ACC107324,3655,savings,EUR,762744.59,2025-09-12,,active
ACC107325,3655,deposit,KZT,324659.97,2026-02-07,,active
ACC107326,3656,deposit,KZT,757079.36,2024-11-30,,active
ACC107327,3656,debit,KZT,1150255.64,2025-02-12,,active
ACC107328,3656,salary,KZT,657663.39,2024-10-31,,active
ACC107329,3657,debit,KZT,385528.96,2024-06-13,,active
ACC107330,3658,debit,USD,428185.7,2024-03-21,,active
ACC107331,3658,debit,EUR,138830.59,2026-02-13,,active
ACC107332,3658,debit,KZT,34632.41,2024-01-21,,active
ACC107333,3659,savings,USD,81520.11,2025-11-29,,active
ACC107334,3659,savings,KZT,622239.27,2026-04-10,,active
ACC107335,3660,debit,KZT,33392.81,2025-08-02,2025-11-04,closed
ACC107336,3660,savings,EUR,651854.71,2026-03-10,,active
ACC107337,3661,salary,USD,691266.48,2025-02-05,,active
ACC107338,3662,savings,EUR,13794.77,2024-12-12,,active
ACC107339,3663,salary,KZT,1242051.0,2024-07-13,,active
ACC107340,3664,deposit,EUR,41167.83,2025-04-04,2026-02-10,closed
ACC107341,3664,deposit,KZT,291143.65,2026-02-17,,active
ACC107342,3664,deposit,USD,80457.78,2025-12-01,,active
ACC107343,3665,savings,EUR,436564.92,2025-07-30,,active
ACC107344,3665,salary,KZT,1200150.72,2025-08-13,,active
ACC107345,3666,salary,USD,414075.39,2026-03-19,,active
ACC107346,3666,debit,KZT,1625.25,2025-10-23,2026-04-07,closed
ACC107347,3667,salary,KZT,601990.32,2021-11-05,,active
ACC107348,3668,debit,EUR,1425838.3,2026-03-15,,active
ACC107349,3669,debit,USD,609133.35,2026-02-15,,active
ACC107350,3669,savings,KZT,13402.37,2025-02-04,2026-02-20,closed
ACC107351,3670,deposit,USD,1371249.8,2025-10-26,,active
ACC107352,3671,savings,USD,1420428.85,2026-04-28,,active
ACC107353,3671,debit,KZT,43368.91,2026-03-14,2026-04-15,closed
ACC107354,3672,debit,KZT,467365.02,2026-03-08,,active
ACC107355,3672,salary,KZT,1185031.3,2026-03-22,,active
ACC107356,3672,salary,USD,227916.79,2024-10-31,,active
ACC107357,3673,debit,KZT,340314.19,2024-06-10,,active
ACC107358,3674,salary,EUR,1160729.27,2025-04-30,,active
ACC107359,3674,savings,KZT,956967.59,2024-11-04,,active
ACC107360,3675,savings,USD,9233.76,2024-04-03,2025-10-25,closed
ACC107361,3676,salary,KZT,1172543.86,2026-04-28,,active
ACC107362,3677,debit,KZT,999658.95,2024-12-28,,active
ACC107363,3678,deposit,KZT,679218.05,2025-06-29,,active
ACC107364,3679,deposit,EUR,180994.42,2025-11-06,,active
ACC107365,3679,debit,USD,43874.4,2026-04-04,2026-04-18,closed
ACC107366,3680,savings,KZT,1241983.32,2026-02-28,,active
ACC107367,3680,deposit,USD,859722.35,2026-04-20,,active
ACC107368,3681,savings,EUR,469025.38,2022-05-15,,active
ACC107369,3681,debit,EUR,5733.28,2025-02-07,,active
ACC107370,3681,debit,KZT,1080024.96,2025-04-19,,active
ACC107371,3682,debit,USD,267059.92,2025-08-06,,active
ACC107372,3682,deposit,EUR,687699.47,2024-06-06,,active
ACC107373,3682,deposit,EUR,43967.37,2025-04-12,2025-06-11,closed
ACC107374,3683,debit,KZT,511678.81,2026-02-01,,active
ACC107375,3683,savings,KZT,24719.73,2023-06-13,2026-03-14,closed
ACC107376,3684,salary,KZT,27788.51,2024-04-16,2026-03-06,closed
ACC107377,3684,salary,USD,107480.14,2024-03-26,,active
ACC107378,3685,deposit,KZT,1225095.64,2025-11-02,,active
ACC107379,3685,savings,KZT,745777.25,2026-04-21,,active
ACC107380,3686,salary,KZT,123104.59,2025-02-05,,active
ACC107381,3686,debit,EUR,21930.46,2025-02-08,2025-06-14,closed
ACC107382,3687,savings,KZT,1148677.74,2025-11-05,,active
ACC107383,3687,debit,USD,375002.25,2024-12-22,,active
ACC107384,3687,salary,USD,495590.02,2025-06-17,,active
ACC107385,3688,debit,KZT,281757.17,2026-01-27,,active
ACC107386,3688,savings,KZT,46621.0,2025-06-11,2026-03-21,closed
ACC107387,3688,salary,KZT,1470450.07,2025-10-29,,active
ACC107388,3689,deposit,USD,1298292.09,2025-10-04,,active
ACC107389,3690,salary,EUR,792329.01,2025-06-12,,active
ACC107390,3690,debit,EUR,1020221.3,2025-02-03,,active
ACC107391,3691,debit,USD,1066374.39,2022-07-31,,active
ACC107392,3691,salary,EUR,1234203.34,2026-04-14,,active
ACC107393,3691,debit,KZT,682888.73,2023-05-03,,active
ACC107394,3692,salary,KZT,7413.7,2026-01-02,2026-03-25,closed
ACC107395,3692,debit,KZT,933297.01,2025-11-28,,active
ACC107396,3692,debit,KZT,573070.06,2026-03-19,,active
ACC107397,3693,salary,KZT,40488.41,2025-12-21,2025-12-28,closed
ACC107398,3693,debit,USD,164133.61,2026-03-17,,active
ACC107399,3694,savings,KZT,1342938.23,2025-11-02,,active
ACC107400,3694,salary,KZT,1050027.69,2026-02-24,,active
ACC107401,3694,deposit,EUR,1002391.11,2025-05-31,,active
ACC107402,3695,savings,USD,19394.13,2025-08-11,2025-08-19,closed
ACC107403,3696,deposit,USD,1482688.02,2025-12-30,,active
ACC107404,3696,deposit,EUR,16332.34,2025-02-06,2025-08-25,closed
ACC107405,3696,salary,USD,375183.58,2026-04-13,,active
ACC107406,3697,savings,EUR,1125080.15,2025-04-26,,active
ACC107407,3698,debit,USD,1346981.86,2025-09-09,,active
ACC107408,3699,deposit,KZT,13333.42,2023-05-17,2026-04-06,closed
ACC107409,3700,debit,USD,1267465.49,2025-03-27,,active
ACC107410,3701,salary,KZT,226960.6,2024-07-07,,active
ACC107411,3702,deposit,EUR,607001.91,2026-04-01,,active
ACC107412,3702,deposit,KZT,106188.11,2026-01-18,,active
ACC107413,3702,debit,KZT,1319624.63,2025-10-21,,active
ACC107414,3703,debit,KZT,178282.53,2025-12-26,,active
ACC107415,3704,savings,USD,837226.89,2024-10-10,,active
ACC107416,3704,deposit,KZT,53800.61,2023-10-23,,active
ACC107417,3705,debit,KZT,1317958.83,2026-03-22,,active
ACC107418,3705,debit,EUR,31297.54,2024-12-01,2026-01-16,closed
ACC107419,3706,savings,KZT,93903.97,2025-11-03,,active
ACC107420,3706,savings,KZT,802413.96,2025-09-26,,active
ACC107421,3706,deposit,KZT,411325.4,2026-03-10,,active
ACC107422,3707,debit,KZT,401718.45,2025-06-15,,active
ACC107423,3707,salary,KZT,988034.78,2025-08-27,,active
ACC107424,3707,salary,USD,955949.46,2025-05-31,,active
ACC107425,3708,salary,EUR,1149627.6,2025-02-08,,active
ACC107426,3709,savings,EUR,107416.27,2024-01-28,,active
ACC107427,3709,debit,KZT,143601.37,2023-08-24,,active
ACC107428,3710,debit,KZT,43619.34,2025-07-26,,active
ACC107429,3711,deposit,KZT,691367.0,2025-10-01,,active
ACC107430,3712,salary,EUR,1401314.4,2025-11-30,,active
ACC107431,3713,debit,USD,791333.59,2025-12-05,,active
ACC107432,3714,salary,KZT,42604.98,2026-03-21,2026-04-17,closed
ACC107433,3714,salary,KZT,800241.57,2026-04-24,,active
ACC107434,3714,deposit,EUR,392416.07,2026-04-20,,active
ACC107435,3715,deposit,EUR,304975.98,2025-03-22,,active
ACC107436,3716,deposit,KZT,47588.64,2025-02-13,2025-11-22,closed
ACC107437,3716,deposit,EUR,9084.25,2024-07-28,2025-05-03,closed
ACC107438,3716,debit,KZT,1113987.33,2024-05-25,,active
ACC107439,3717,salary,KZT,38847.96,2024-02-10,2025-07-17,closed
ACC107440,3718,deposit,EUR,1126419.79,2025-09-28,,active
ACC107441,3718,savings,EUR,157777.08,2026-02-14,,active
ACC107442,3719,salary,EUR,1391425.04,2026-02-11,,active
ACC107443,3719,salary,EUR,883091.78,2025-06-11,,active
ACC107444,3720,salary,KZT,1387269.13,2025-01-22,,active
ACC107445,3720,deposit,EUR,159298.38,2022-07-09,,active
ACC107446,3721,debit,EUR,1126637.68,2025-04-20,,active
ACC107447,3721,debit,EUR,900277.79,2025-04-30,,active
ACC107448,3722,debit,KZT,694068.82,2026-01-02,,active
ACC107449,3722,savings,USD,416955.7,2025-10-29,,active
ACC107450,3723,salary,KZT,43948.76,2024-03-14,2025-12-22,closed
ACC107451,3723,salary,EUR,1497314.05,2024-07-22,,active
ACC107452,3723,salary,EUR,476291.62,2025-04-12,,active
ACC107453,3724,salary,KZT,8351.16,2023-06-23,2025-03-01,closed
ACC107454,3724,debit,KZT,424340.65,2026-01-07,,active
ACC107455,3725,deposit,EUR,348795.94,2024-02-18,,active
ACC107456,3726,salary,KZT,651028.32,2026-01-30,,active
ACC107457,3726,salary,USD,42660.61,2026-01-10,2026-04-18,closed
ACC107458,3727,salary,EUR,364961.73,2022-07-30,,active
ACC107459,3727,salary,EUR,121270.82,2023-03-01,,active
ACC107460,3728,salary,USD,1120463.69,2025-12-18,,active
ACC107461,3729,savings,KZT,1052812.24,2025-12-04,,active
ACC107462,3729,savings,KZT,781464.02,2026-04-25,,active
ACC107463,3729,salary,EUR,1210752.62,2025-12-14,,active
ACC107464,3730,savings,EUR,539673.82,2026-03-06,,active
